CTR_MN_ISO,CTR_MN_NM,ID_HDC_G0,P15,UC_NM_LST,UC_NM_MN,date,mean
BRA,Brazil,1198,101464.807068,Ourinhos,Ourinhos,2024-09-06,1.6035336614095286e-08
BRA,Brazil,1199,83453.3628998,Acailandia,Acailandia,2024-09-06,
BRA,Brazil,1200,95684.567749,Bento Goncalves,Bento Goncalves,2024-09-06,8.996994260712654e-09
BRA,Brazil,1201,274768.694679,Pelotas,Pelotas,2024-09-06,2.958990608092904e-09
BRA,Brazil,1202,234393.456657,Imperatriz,Imperatriz,2024-09-06,8.707067955526782e-09
BRA,Brazil,1203,83131.9310303,Paragominas,Paragominas,2024-09-06,7.3854549142993164e-09
BRA,Brazil,1204,279277.027695,Ponta Grossa,Ponta Grossa,2024-09-06,1.6470576014171456e-08
BRA,Brazil,1205,176668.561229,Aguas Lindas de Goias,Aguas Lindas de Goias,2024-09-06,2.6179343137755495e-08
BRA,Brazil,1208,397598.900494,Caxias do Sul,Caxias do Sul,2024-09-06,1.0888451917878683e-08
BRA,Brazil,1209,161466.769698,Rio Grande,Rio Grande,2024-09-06,2.6442095180101433e-09
BRA,Brazil,1210,1158153.33852,Ceilandia; Taguatinga; Samambaia; Aguas Claras,Ceilandia,2024-09-06,2.60936519798823e-08
BRA,Brazil,1211,159602.775884,Recanto das Emas,Recanto das Emas,2024-09-06,2.6179343137755495e-08
BRA,Brazil,1213,99194.3855591,Catanduva,Catanduva,2024-09-06,2.767739104569955e-08
BRA,Brazil,1214,540932.804489,Novo Hamburgo; Sao Leopoldo,Novo Hamburgo,2024-09-06,1.188639142668535e-08
BRA,Brazil,1215,477201.162461,Gama; Santa Maria; Valparaiso de Goias; Novo Gama,Gama,2024-09-06,2.5436427801668497e-08
BRA,Brazil,1216,333842.354519,Canoas,Canoas,2024-09-06,1.188639142668535e-08
BRA,Brazil,1217,206545.233032,Sapucaia do Sul,Sapucaia do Sul,2024-09-06,1.188639142668535e-08
BRA,Brazil,1218,1776855.96151,Porto Alegre; Viamao; Alvorada,Porto Alegre,2024-09-06,1.0238776503637498e-08
BRA,Brazil,1219,251619.968758,Guara,Guara,2024-09-06,2.5151049243277157e-08
BRA,Brazil,1220,313686.250801,Bauru,Bauru,2024-09-06,1.54607029401177e-08
BRA,Brazil,1221,246157.656242,Brasilia,Brasilia,2024-09-06,2.5151049243277157e-08
BRA,Brazil,1223,73085.848465,Braganca,Braganca,2024-09-06,9.1456007211832e-09
BRA,Brazil,1224,70095.3953857,Sapiranga,Sapiranga,2024-09-06,1.188639142668535e-08
BRA,Brazil,1225,83745.1635132,Luziania,Luziania,2024-09-06,2.6834822364207866e-08
BRA,Brazil,1226,335929.101957,Gravatai; Cachoeirinha,Gravatai,2024-09-06,1.188639142668535e-08
BRA,Brazil,1227,122531.203239,Sobradinho; Sobradinho II,Sobradinho,2024-09-06,2.5151049243277157e-08
BRA,Brazil,1228,594597.269745,Uberlandia,Uberlandia,2024-09-06,3.428274908401363e-08
BRA,Brazil,1229,108426.585114,Barretos,Barretos,2024-09-06,2.6933008712148876e-08
BRA,Brazil,1230,137114.812958,Lages,Lages,2024-09-06,1.5626596905349288e-08
BRA,Brazil,1231,98584.7282715,Itapoa; Paranoa,Itapoa,2024-09-06,2.5151049243277157e-08
BRA,Brazil,1233,82546.0752563,Sao Sebastiao,Sao Sebastiao,2024-09-06,
BRA,Brazil,1234,93447.4333496,Araguari,Araguari,2024-09-06,2.6401128394581974e-08
BRA,Brazil,1235,119365.575806,Planaltina,Planaltina,2024-09-06,2.5151049243277157e-08
BRA,Brazil,1239,82079.1795654,Catalao,Catalao,2024-09-06,2.335329440938949e-08
BRA,Brazil,1240,70363.3987427,Avare,Avare,2024-09-06,1.0271459238708758e-08
BRA,Brazil,1242,2345494.66502,Curitiba; Pinhais; Almirante Tamandare,Curitiba,2024-09-06,1.7950673480982003e-08
BRA,Brazil,1243,110706.09729,Araucaria,Araucaria,2024-09-06,1.7649695038812755e-08
BRA,Brazil,1244,119469.33316,Jau,Jau,2024-09-06,1.4598465547521755e-08
BRA,Brazil,1246,93927.9603271,Formosa,Formosa,2024-09-06,2.031611856523341e-08
BRA,Brazil,1247,78850.0561523,Fazenda Rio Grande,Fazenda Rio Grande,2024-09-06,1.6894858845262206e-08
BRA,Brazil,1248,72711.2271729,Matao,Matao,2024-09-06,1.929914006382205e-08
BRA,Brazil,1250,303350.008469,Uberaba,Uberaba,2024-09-06,2.2149734490994888e-08
BRA,Brazil,1251,181803.933475,Sao Jose dos Pinhais,Sao Jose dos Pinhais,2024-09-06,1.809877261393922e-08
BRA,Brazil,1252,109465.243652,Botucatu,Botucatu,2024-09-06,8.686778407707152e-09
BRA,Brazil,1253,203380.844887,Araraquara,Araraquara,2024-09-06,1.929914006382205e-08
BRA,Brazil,1254,107575.001587,Sertaozinho,Sertaozinho,2024-09-06,2.0907881648213333e-08
BRA,Brazil,1256,90443.0237427,Jaragua do Sul,Jaragua do Sul,2024-09-06,1.0902865277273577e-08
BRA,Brazil,1257,576546.666725,Ribeirao Preto,Ribeirao Preto,2024-09-06,2.1455438314887942e-08
BRA,Brazil,1258,80187.9731445,Balsas,Balsas,2024-09-06,1.2649244318652109e-08
BRA,Brazil,1259,215193.831671,Blumenau,Blumenau,2024-09-06,1.3695433231930565e-08
BRA,Brazil,1260,211334.214417,Sao Carlos,Sao Carlos,2024-09-06,1.4866976094651818e-08
BRA,Brazil,1262,488826.16184,Joinville,Joinville,2024-09-06,1.563901742610154e-08
BRA,Brazil,1264,168919.325531,Criciuma,Criciuma,2024-09-06,1.940310312420479e-08
BRA,Brazil,1265,71558.894165,Paracatu,Paracatu,2024-09-06,2.3566958162746232e-08
BRA,Brazil,1266,136433.116619,Paranagua,Paranagua,2024-09-06,6.043026523627759e-09
BRA,Brazil,1267,321559.629534,Franca,Franca,2024-09-06,2.8827585651924892e-08
BRA,Brazil,1268,117835.470093,Itapetininga,Itapetininga,2024-09-06,4.964454625167036e-09
BRA,Brazil,1270,92718.9060059,Tatui,Tatui,2024-09-06,6.4386460607579465e-09
BRA,Brazil,1271,344437.642679,Piracicaba,Piracicaba,2024-09-06,1.404926930348438e-08
BRA,Brazil,1272,228686.379089,Itajai,Itajai,2024-09-06,1.3631864526075788e-08
BRA,Brazil,1273,180473.879944,Rio Claro,Rio Claro,2024-09-06,1.7260759932469227e-08
BRA,Brazil,1274,73976.4555664,Santa Ines,Santa Ines,2024-09-06,6.293276122448788e-09
BRA,Brazil,1275,193921.789177,Balneario Camboriu,Balneario Camboriu,2024-09-06,1.3631864526075788e-08
BRA,Brazil,1278,95255.7573242,Araxa,Araxa,2024-09-06,2.2189365012081907e-08
BRA,Brazil,1280,89557.3981934,Leme,Leme,2024-09-06,1.7257754336696962e-08
BRA,Brazil,1281,641126.934112,Florianopolis; Sao Jose; Palhoca,Florianopolis,2024-09-06,8.747425361832484e-09
BRA,Brazil,1282,277098.606201,Limeira,Limeira,2024-09-06,1.7265769258756336e-08
BRA,Brazil,1283,73657.8684082,Araras,Araras,2024-09-06,1.7257754336696962e-08
BRA,Brazil,1284,388795.9161,Americana; Santa Barbara d'Oeste,Americana,2024-09-06,1.7265769258756336e-08
BRA,Brazil,1286,688437.198868,Sorocaba; Votorantim,Sorocaba,2024-09-06,9.77883996000628e-09
BRA,Brazil,1287,123786.898743,Patos de Minas,Patos de Minas,2024-09-06,2.276717836480202e-08
BRA,Brazil,1288,260462.28149,Sumare; Nova Veneza; Paulinia,Sumare,2024-09-06,1.6578175987547184e-08
BRA,Brazil,1290,104066.814148,Salto,Salto,2024-09-06,1.2709892693862912e-08
BRA,Brazil,1291,1396669.83951,Campinas; Hortolandia; Valinhos,Campinas,2024-09-06,1.5223910181876793e-08
BRA,Brazil,1292,98322.9063721,Itu,Itu,2024-09-06,9.77883996000628e-09
BRA,Brazil,1293,201753.523525,Indaiatuba,Indaiatuba,2024-09-06,1.4360446905688681e-08
BRA,Brazil,1294,102236.515625,Passos,Passos,2024-09-06,2.7066050733992597e-08
BRA,Brazil,1295,131036.717377,Mogi Guacu,Mogi Guacu,2024-09-06,2.05430801258899e-08
BRA,Brazil,1297,78188.2894592,Bacabal,Bacabal,2024-09-06,6.353178427787043e-09
BRA,Brazil,1299,76291.9002075,Sao Joao da Boa Vista,Sao Joao da Boa Vista,2024-09-06,2.790424957765936e-08
BRA,Brazil,1302,478652.754318,Jundiai; Varzea Paulista,Jundiai,2024-09-06,1.3607266234418245e-08
BRA,Brazil,1303,19114337.2031,Sao Paulo; Guarulhos; Sao Bernardo do Campo; Osasco; Santo Andre; Maua; Mogi das Cruzes; Diadema; Carapicuiba; Itaquaquecetuba; Taboao da Serra; Suzano; Barueri; Embu das Artes; Cotia; Itapevi; Ferraz de Vasconcelos; Sao Caetano do Sul; Santana de Parnai,Sao Paulo,2024-09-06,1.0366972788041815e-08
BRA,Brazil,1304,91569.7375488,Itatiba,Itatiba,2024-09-06,1.5285586130175943e-08
BRA,Brazil,1305,117475.943604,Pocos de Caldas,Pocos de Caldas,2024-09-06,2.725524694824344e-08
BRA,Brazil,1306,81119.0823364,Polvilho,Polvilho,2024-09-06,1.2173930308279068e-08
BRA,Brazil,1307,142458.744995,Barreiras,Barreiras,2024-09-06,9.566945458061582e-09
BRA,Brazil,1308,75614.5128784,Itapecerica da Serra,Itapecerica da Serra,2024-09-06,6.753444914409101e-09
BRA,Brazil,1310,352540.08796,Francisco Morato; Franco da Rocha,Francisco Morato,2024-09-06,1.1316486414614246e-08
BRA,Brazil,1311,78952.5615234,Perus,Perus,2024-09-06,
BRA,Brazil,1312,1277592.57543,Sao Luis,Sao Luis,2024-09-06,9.56606083235556e-09
BRA,Brazil,1313,498754.120214,Praia Grande,Praia Grande,2024-09-06,7.158967344859471e-09
BRA,Brazil,1314,123496.534546,Braganca Paulista,Braganca Paulista,2024-09-06,1.3949313704131328e-08
BRA,Brazil,1315,86347.4299622,Atibaia,Atibaia,2024-09-06,1.3949313704131328e-08
BRA,Brazil,1316,70332.1958618,Alfenas,Alfenas,2024-09-06,4.1247183446557756e-08
BRA,Brazil,1317,108003.787415,Ribeirao Pires,Ribeirao Pires,2024-09-06,8.769286630183613e-09
BRA,Brazil,1320,1003921.71424,Santos; Sao Vicente; Guaruja,Santos,2024-09-06,8.041822319171388e-09
BRA,Brazil,1321,81608.930542,Codo,Codo,2024-09-06,7.060108053735803e-09
BRA,Brazil,1322,102520.978027,Pouso Alegre,Pouso Alegre,2024-09-06,2.808174315305223e-08
BRA,Brazil,1324,755636.823736,Sao Jose dos Campos; Jacarei,Sao Jose dos Campos,2024-09-06,1.0457293733168172e-08
BRA,Brazil,1326,117784.302124,Varginha,Varginha,2024-09-06,3.050141827998232e-08
BRA,Brazil,1328,93699.168396,Nova Serrana,Nova Serrana,2024-09-06,2.7964796700530314e-08
BRA,Brazil,1329,281299.698822,Taubate,Taubate,2024-09-06,1.35054309464206e-08
BRA,Brazil,1331,115270.577026,Caxias,Caxias,2024-09-06,8.831512410267806e-09
BRA,Brazil,1333,72658.6605835,Pindamonhangaba,Pindamonhangaba,2024-09-06,1.3255102793152673e-08
BRA,Brazil,1334,190798.625092,Divinopolis,Divinopolis,2024-09-06,2.986657321457642e-08
BRA,Brazil,1335,86932.1143799,Lavras,Lavras,2024-09-06,3.1383493137582263e-08
BRA,Brazil,1336,87096.5936279,Guaratingueta,Guaratingueta,2024-09-06,1.657529713483541e-08
BRA,Brazil,1339,80859.9211578,Lorena,Lorena,2024-09-06,2.075958960290336e-08
BRA,Brazil,1340,78560.2755737,Itauna,Itauna,2024-09-06,3.21219495447167e-08
BRA,Brazil,1342,80167.4953613,Cruzeiro,Cruzeiro,2024-09-06,2.075958960290336e-08
BRA,Brazil,1343,894356.464624,Teresina; Timon,Teresina,2024-09-06,8.879575212683037e-09
BRA,Brazil,1344,350428.750763,Montes Claros,Montes Claros,2024-09-06,1.3421185052209239e-08
BRA,Brazil,1345,201233.907715,Sete Lagoas,Sete Lagoas,2024-09-06,2.5002940162721643e-08
BRA,Brazil,1346,4038591.7346,Belo Horizonte; Contagem; Betim; Ibirite,Belo Horizonte,2024-09-06,2.8772412654441064e-08
BRA,Brazil,1350,75148.3919678,Sao Joao del-Rei,Sao Joao del-Rei,2024-09-06,3.029334294524233e-08
BRA,Brazil,1351,104663.096985,Resende,Resende,2024-09-06,2.318376246535081e-08
BRA,Brazil,1353,95905.1235352,Angra dos Reis,Angra dos Reis,2024-09-06,8.020125896734953e-09
BRA,Brazil,1354,397591.65561,Volta Redonda; Barra Mansa,Volta Redonda,2024-09-06,1.8681291180655535e-08
BRA,Brazil,1355,107772.646698,Conselheiro Lafaiete,Conselheiro Lafaiete,2024-09-06,3.1756439256014346e-08
BRA,Brazil,1357,94950.1599121,Barbacena,Barbacena,2024-09-06,2.8799615137131696e-08
BRA,Brazil,1358,125767.015747,Parnaiba,Parnaiba,2024-09-06,8.71036132110703e-09
BRA,Brazil,1359,93292.1276855,Itabira,Itabira,2024-09-06,1.9113688409788665e-08
BRA,Brazil,1360,95026.8139648,Itaguai,Itaguai,2024-09-06,1.088884626909703e-08
BRA,Brazil,1361,9798104.80101,Rio de Janeiro; Duque de Caxias; Nova Iguacu; Belford Roxo; Sao Joao de Meriti; Mesquita; Nilopolis; Queimados,Rio de Janeiro,2024-09-06,1.538472583371473e-08
BRA,Brazil,1362,495104.464966,Juiz de Fora,Juiz de Fora,2024-09-06,2.7441316774456936e-08
BRA,Brazil,1363,84423.2712402,Km 32; Jardim Guandu; Marapicu; Prados Verdes; Ipiranga; Paraiso; Lagoinha; Campo Lindo,Km 32,2024-09-06,1.088884626909703e-08
BRA,Brazil,1367,89532.5855713,Uba,Uba,2024-09-06,3.209153121019881e-08
BRA,Brazil,1368,213284.869385,Petropolis,Petropolis,2024-09-06,2.0646562681747582e-08
BRA,Brazil,1370,143092.654137,Coronel Fabriciano,Coronel Fabriciano,2024-09-06,1.4887070243219114e-08
BRA,Brazil,1371,230404.774452,Ipatinga,Ipatinga,2024-09-06,1.4887070243219114e-08
BRA,Brazil,1372,1654401.91995,Sao Goncalo; Niteroi; Itaborai,Sao Goncalo,2024-09-06,1.8644506479244525e-08
BRA,Brazil,1374,114813.046265,Teresopolis,Teresopolis,2024-09-06,2.1691644036536673e-08
BRA,Brazil,1376,82969.4313965,Muriae,Muriae,2024-09-06,2.081145922261385e-08
BRA,Brazil,1378,233089.426618,Governador Valadares,Governador Valadares,2024-09-06,1.3239811913479116e-08
BRA,Brazil,1379,130855.427238,Nova Friburgo,Nova Friburgo,2024-09-06,2.6622519300190106e-08
BRA,Brazil,1381,135643.429077,Sobral,Sobral,2024-09-06,4.9877959540367556e-09
BRA,Brazil,1382,106910.770287,Teofilo Otoni,Teofilo Otoni,2024-09-06,1.0846274101083964e-08
BRA,Brazil,1383,83546.1876831,Araruama,Araruama,2024-09-06,1.5288936339175052e-08
BRA,Brazil,1384,401275.339033,Petrolina; Juazeiro,Petrolina,2024-09-06,4.324447466785841e-09
BRA,Brazil,1385,79016.2857056,Itaperuna,Itaperuna,2024-09-06,1.905037905203244e-08
BRA,Brazil,1386,264629.529327,Vitoria da Conquista,Vitoria da Conquista,2024-09-06,1.0735841549092129e-08
BRA,Brazil,1387,199655.889112,Cabo Frio,Cabo Frio,2024-09-06,1.5288936339175052e-08
BRA,Brazil,1388,219062.876434,Rio das Ostras,Rio das Ostras,2024-09-06,1.667543614303213e-08
BRA,Brazil,1389,202524.060699,Macae,Macae,2024-09-06,2.084092542986582e-08
BRA,Brazil,1391,317588.894615,Campos dos Goytacazes,Campos dos Goytacazes,2024-09-06,1.7267101526385886e-08
BRA,Brazil,1392,154094.31665,Cachoeiro de Itapemirim,Cachoeiro de Itapemirim,2024-09-06,1.3930555375907261e-08
BRA,Brazil,1393,135400.133789,Jequie,Jequie,2024-09-06,8.169773302313388e-09
BRA,Brazil,1395,90904.1476288,Crato,Crato,2024-09-06,4.264811614973496e-09
BRA,Brazil,1396,77045.3061929,Colatina,Colatina,2024-09-06,1.0204590061846375e-08
BRA,Brazil,1398,226383.362793,Juazeiro do Norte,Juazeiro do Norte,2024-09-06,4.264811614973496e-09
BRA,Brazil,1400,1076799.0972,Vila Velha; Cariacica; Vitoria,Vila Velha,2024-09-06,1.119390053665776e-08
BRA,Brazil,1402,323896.759154,Colina de Laranjeiras; Bicanga; Jardim Camburi; Parque Residencial Laranjeiras; Parque Residencial Tubarao; Planicie da Serra; Porto Canoa; Valparaiso; Manoel Plaza; Jardim Limoeiro; Lagoa de Jacaraipe; Mata da Serra; Serra Dourada III; El'Dorado; Serra,Colina de Laranjeiras,2024-09-06,1.121864823261376e-08
BRA,Brazil,1403,82851.4837646,Santo Antonio de Jesus,Santo Antonio de Jesus,2024-09-06,8.842628851368772e-09
BRA,Brazil,1404,107720.179047,Linhares,Linhares,2024-09-06,1.0526991722770163e-08
BRA,Brazil,1406,3204985.58122,Fortaleza; Caucaia; Maracanau,Fortaleza,2024-09-06,9.036688730645892e-09
BRA,Brazil,1407,144312.250977,Teixeira de Freitas,Teixeira de Freitas,2024-09-06,9.961541813652275e-09
BRA,Brazil,1408,92347.3991699,Eunapolis,Eunapolis,2024-09-06,1.0545583073451326e-08
BRA,Brazil,1410,198330.466125,Itabuna,Itabuna,2024-09-06,1.0581095999384615e-08
BRA,Brazil,1411,519584.406967,Feira de Santana,Feira de Santana,2024-09-06,9.326917016494463e-09
BRA,Brazil,1414,121824.032715,Ilheus,Ilheus,2024-09-06,1.0659433336002165e-08
BRA,Brazil,1419,120505.324707,Alagoinhas,Alagoinhas,2024-09-06,9.269942147227539e-09
BRA,Brazil,1420,3030495.64372,Salvador; Lauro de Freitas,Salvador,2024-09-06,1.2510540514654167e-08
BRA,Brazil,1421,98047.7581024,Simoes Filho,Simoes Filho,2024-09-06,1.1880220363025273e-08
BRA,Brazil,1423,185804.166504,Camacari,Camacari,2024-09-06,1.1880220363025273e-08
BRA,Brazil,1424,241673.388916,Mossoro,Mossoro,2024-09-06,5.472249912467456e-09
BRA,Brazil,1425,96836.1694489,Patos,Patos,2024-09-06,4.402951780946296e-09
BRA,Brazil,1429,78670.3321533,Cabrita; Povoado Pai Andre; Palestina; Povoado Taboca; Povoado Santo Inacio; Vila Santo Inacio; Povoado Oiteiros,Cabrita,2024-09-06,9.72765956674948e-09
BRA,Brazil,1430,777967.739082,Aracaju,Aracaju,2024-09-06,9.72765956674948e-09
BRA,Brazil,1431,173804.693558,Arapiraca,Arapiraca,2024-09-06,7.679708424745968e-09
BRA,Brazil,1432,108360.310913,Garanhuns,Garanhuns,2024-09-06,5.180644357949404e-09
BRA,Brazil,1434,116677.499268,Santa Cruz do Capibaribe,Santa Cruz do Capibaribe,2024-09-06,
BRA,Brazil,1436,297746.580475,Caruaru,Caruaru,2024-09-06,5.043494214855096e-09
BRA,Brazil,1437,365385.441635,Campina Grande,Campina Grande,2024-09-06,5.48782974618689e-09
BRA,Brazil,1438,1029492.67253,Maceio,Maceio,2024-09-06,8.63258728698055e-09
BRA,Brazil,1440,375209.583031,Potengi; Nossa Senhora da Apresentacao; Jardim Lola; Igapo; Pajucara; Amarante; Lagoa Azul; Golandim; Olho d'Agua; Novo Amarante; Redinha; Jardins; Regomoleiro; Guajiru; Santo Antonio do Potengi,Potengi,2024-09-06,6.924341100500442e-09
BRA,Brazil,1441,150622.136353,Parnamirim,Parnamirim,2024-09-06,6.924341100500442e-09
BRA,Brazil,1442,631280.872198,Natal,Natal,2024-09-06,8.32020041012053e-09
BRA,Brazil,1443,113590.578613,Vitoria de Santo Antao,Vitoria de Santo Antao,2024-09-06,6.111014805298964e-09
BRA,Brazil,1444,73560.7047729,Carpina,Carpina,2024-09-06,
BRA,Brazil,1445,3430754.05063,Recife; Jaboatao dos Guararapes; Olinda; Paulista; Camaragibe; Igarassu; Sao Lourenco da Mata,Recife,2024-09-06,7.07160952746186e-09
BRA,Brazil,1447,98531.4909668,Cabo de Santo Agostinho,Cabo de Santo Agostinho,2024-09-06,
BRA,Brazil,1448,88406.875,Santa Rita,Santa Rita,2024-09-06,7.755541098219965e-09
BRA,Brazil,1449,929835.568365,Joao Pessoa,Joao Pessoa,2024-09-06,7.755541098219965e-09
CHL,Chile,804,99740.9302979,Arica,Arica,2024-09-06,1.0518792059599491e-08
CHL,Chile,822,270664.116974,Iquique,Iquique,2024-09-06,1.1835957103301098e-08
CHL,Chile,844,180846.582947,Antofagasta,Antofagasta,2024-09-06,1.4275726378798481e-08
CHL,Chile,876,97444.8660889,Calama,Calama,2024-09-06,4.164995459632337e-08
CHL,Chile,882,138593.953735,Copiapo,Copiapo,2024-09-06,6.821568199200101e-09
CHL,Chile,884,405911.952915,La Serena; Coquimbo,La Serena,2024-09-06,1.1525293608372067e-08
CHL,Chile,891,83491.0688477,Ovalle,Ovalle,2024-09-06,
CHL,Chile,901,831988.712593,Vina del Mar; Valparaiso; Quilpue; Villa Alemana,Vina del Mar [Valparaiso],2024-09-06,8.799618293290715e-09
CHL,Chile,906,77251.3029785,San Antonio,San Antonio,2024-09-06,1.8313254912527555e-08
CHL,Chile,914,532052.112682,Concepcion; Talcahuano; San Pedro de la Paz,Concepcion,2024-09-06,8.10260110858015e-09
CHL,Chile,916,92703.7166017,Coronel,Coronel,2024-09-06,6.3208807077330675e-09
CHL,Chile,922,130495.831665,Chiguayante,Chiguayante,2024-09-06,6.3208807077330675e-09
CHL,Chile,931,6336005.24495,Santiago,Santiago,2024-09-06,3.4422468612141896e-08
CHL,Chile,932,85851.0593262,Penaflor,Penaflor,2024-09-06,4.8856305667754896e-09
CHL,Chile,936,246042.68634,Talca,Talca,2024-09-06,4.651300677949166e-09
CHL,Chile,941,113123.442749,Curico,Curico,2024-09-06,5.96471405600596e-09
CHL,Chile,944,181308.674866,Chillan,Chillan,2024-09-06,4.860946312135184e-09
CHL,Chile,946,243546.09671,Rancagua,Rancagua,2024-09-06,2.910709540060452e-08
CHL,Chile,948,75568.5090332,Linares,Linares,2024-09-06,
CHL,Chile,952,134215.182251,Los Angeles,Los Angeles,2024-09-06,4.894991967319129e-09
CHL,Chile,958,356781.532837,Temuco,Temuco,2024-09-06,3.297113027045384e-09
CHL,Chile,961,151828.168823,Valdivia,Valdivia,2024-09-06,1.1517115261483468e-08
CHL,Chile,968,153116.812805,Osorno,Osorno,2024-09-06,3.5653713315042523e-09
CHL,Chile,984,187126.764648,Puerto Montt,Puerto Montt,2024-09-06,4.191035962719525e-09
CHL,Chile,1114,108875.22168,Punta Arenas,Punta Arenas,2024-09-06,2.786741670757209e-10
COL,Colombia,461,131090.597717,Tumaco,Tumaco,2024-09-06,
COL,Colombia,488,113249.682495,Ipiales,Ipiales,2024-09-06,1.0106250947217177e-08
COL,Colombia,492,401867.377319,Pasto,Pasto,2024-09-06,8.521946703865524e-09
COL,Colombia,497,375392.960693,El esfuerzo; Miramar; Zabaletas,El esfuerzo,2024-09-06,7.765101450729617e-09
COL,Colombia,506,282501.018982,Popayan,Popayan,2024-09-06,5.388989698928981e-09
COL,Colombia,512,2323111.71056,Cali,Cali,2024-09-06,5.174523032280831e-09
COL,Colombia,514,123671.502808,Jamundi,Jamundi,2024-09-06,5.174523032280831e-09
COL,Colombia,515,133744.376831,Quibdo,Quibdo,2024-09-06,1.7677408425953445e-09
COL,Colombia,516,78040.673584,Santander de Quilichao,Santander de Quilichao,2024-09-06,7.029810511482992e-09
COL,Colombia,524,218442.405884,Palmira,Palmira,2024-09-06,1.0255564397709804e-08
COL,Colombia,526,97374.0600586,Buga,Buga,2024-09-06,
COL,Colombia,527,124959.620239,Apartado,Apartado,2024-09-06,2.2473820582291637e-09
COL,Colombia,531,192197.328857,Tulua,Tulua,2024-09-06,2.45931208731065e-09
COL,Colombia,533,117557.269531,Pitalito,Pitalito,2024-09-06,
COL,Colombia,540,125921.514404,Cartago,Cartago,2024-09-06,5.957818238755408e-09
COL,Colombia,542,625416.482208,Pereira,Pereira,2024-09-06,3.983443797039854e-09
COL,Colombia,543,77360.5371094,Garzon,Garzon,2024-09-06,
COL,Colombia,544,161809.663818,Florencia,Florencia,2024-09-06,1.3119835440278393e-08
COL,Colombia,546,96468.4876995,Tierralta,Tierralta,2024-09-06,2.5968838190948418e-09
COL,Colombia,547,291017.601318,Armenia,Armenia,2024-09-06,5.957818238755408e-09
COL,Colombia,561,3418610.25419,Medellin,Medellin,2024-09-06,1.3175523846545698e-08
COL,Colombia,563,384703.961658,Monteria,Monteria,2024-09-06,4.893066396505219e-09
COL,Colombia,565,410195.053593,Manizales,Manizales,2024-09-06,1.2574491670136467e-08
COL,Colombia,570,328759.554153,Neiva,Neiva,2024-09-06,1.0425664775937094e-08
COL,Colombia,572,79385.5908203,Lorica,Lorica,2024-09-06,5.1215200969068064e-09
COL,Colombia,574,75549.9309082,Rionegro,Rionegro,2024-09-06,1.6485888210127086e-08
COL,Colombia,575,538830.4599,Ibague,Ibague,2024-09-06,7.0584773581572335e-09
